Cleaned data: 787920 -> 609679 rows. Saved: v2/results/cleaned.csv
Samples -> train: 10331, val: 1295, test: 1357

Train samples (show 5):
  [0] TurbID=1, start_idx=14, hist=(2020-01-01 16:00:00~2020-01-02 15:00:00), pred=(2020-01-02 16:00:00~2020-01-03 15:00:00)
Epoch 337/400 train_mse_scaled=0.062480 val_mae=115.821 val_rmse=154.943 test_mae=132.487 test_rmse=175.592 tf=0.32 lr=1.52588e-08
Epoch 338/400 train_mse_scaled=0.061588 val_mae=115.828 val_rmse=154.943 test_mae=132.486 test_rmse=175.584 tf=0.32 lr=1.52588e-08
Epoch 339/400 train_mse_scaled=0.062082 val_mae=115.834 val_rmse=154.942 test_mae=132.486 test_rmse=175.576 tf=0.32 lr=1.52588e-08
Epoch 340/400 train_mse_scaled=0.062651 val_mae=115.837 val_rmse=154.940 test_mae=132.484 test_rmse=175.569 tf=0.32 lr=1.52588e-08
Epoch 341/400 train_mse_scaled=0.063286 val_mae=115.843 val_rmse=154.938 test_mae=132.486 test_rmse=175.562 tf=0.32 lr=1.52588e-08
Epoch 342/400 train_mse_scaled=0.064048 val_mae=115.850 val_rmse=154.937 test_mae=132.487 test_rmse=175.555 tf=0.31 lr=1.52588e-08
Epoch 343/400 train_mse_scaled=0.061718 val_mae=115.856 val_rmse=154.936 test_mae=132.488 test_rmse=175.546 tf=0.31 lr=1.52588e-08
Epoch 344/400 train_mse_scaled=0.063185 val_mae=115.861 val_rmse=154.935 test_mae=132.487 test_rmse=175.539 tf=0.31 lr=1.52588e-08
Epoch 345/400 train_mse_scaled=0.064322 val_mae=115.870 val_rmse=154.936 test_mae=132.487 test_rmse=175.531 tf=0.31 lr=1.52588e-08
Epoch 346/400 train_mse_scaled=0.064225 val_mae=115.878 val_rmse=154.936 test_mae=132.487 test_rmse=175.522 tf=0.31 lr=1.52588e-08
Epoch 347/400 train_mse_scaled=0.062844 val_mae=115.884 val_rmse=154.936 test_mae=132.486 test_rmse=175.515 tf=0.30 lr=1.52588e-08
Epoch 348/400 train_mse_scaled=0.063993 val_mae=115.889 val_rmse=154.934 test_mae=132.485 test_rmse=175.506 tf=0.30 lr=1.52588e-08
Epoch 349/400 train_mse_scaled=0.065616 val_mae=115.898 val_rmse=154.934 test_mae=132.486 test_rmse=175.497 tf=0.30 lr=1.52588e-08
Epoch 350/400 train_mse_scaled=0.064432 val_mae=115.902 val_rmse=154.930 test_mae=132.485 test_rmse=175.488 tf=0.30 lr=1.52588e-08
Epoch 351/400 train_mse_scaled=0.063177 val_mae=115.907 val_rmse=154.929 test_mae=132.486 test_rmse=175.482 tf=0.30 lr=1.52588e-08
Epoch 352/400 train_mse_scaled=0.063425 val_mae=115.912 val_rmse=154.928 test_mae=132.484 test_rmse=175.473 tf=0.29 lr=1.52588e-08
Epoch 353/400 train_mse_scaled=0.067448 val_mae=115.920 val_rmse=154.927 test_mae=132.483 test_rmse=175.462 tf=0.29 lr=1.52588e-08
Epoch 354/400 train_mse_scaled=0.065435 val_mae=115.929 val_rmse=154.929 test_mae=132.482 test_rmse=175.453 tf=0.29 lr=1.52588e-08
Epoch 355/400 train_mse_scaled=0.064844 val_mae=115.934 val_rmse=154.929 test_mae=132.480 test_rmse=175.445 tf=0.29 lr=1.52588e-08
Epoch 356/400 train_mse_scaled=0.063538 val_mae=115.939 val_rmse=154.929 test_mae=132.479 test_rmse=175.440 tf=0.29 lr=1.52588e-08
Epoch 357/400 train_mse_scaled=0.065939 val_mae=115.946 val_rmse=154.928 test_mae=132.479 test_rmse=175.431 tf=0.28 lr=1.52588e-08
Epoch 358/400 train_mse_scaled=0.064087 val_mae=115.950 val_rmse=154.927 test_mae=132.478 test_rmse=175.424 tf=0.28 lr=1.52588e-08
Epoch 359/400 train_mse_scaled=0.069168 val_mae=115.955 val_rmse=154.925 test_mae=132.477 test_rmse=175.415 tf=0.28 lr=1.52588e-08
Epoch 360/400 train_mse_scaled=0.065905 val_mae=115.965 val_rmse=154.926 test_mae=132.478 test_rmse=175.406 tf=0.28 lr=1.52588e-08
Epoch 361/400 train_mse_scaled=0.064390 val_mae=115.970 val_rmse=154.926 test_mae=132.477 test_rmse=175.400 tf=0.28 lr=1.52588e-08
Epoch 362/400 train_mse_scaled=0.065481 val_mae=115.973 val_rmse=154.927 test_mae=132.475 test_rmse=175.394 tf=0.27 lr=1.52588e-08
Epoch 363/400 train_mse_scaled=0.065924 val_mae=115.979 val_rmse=154.928 test_mae=132.474 test_rmse=175.389 tf=0.27 lr=1.52588e-08
Epoch 364/400 train_mse_scaled=0.066530 val_mae=115.986 val_rmse=154.929 test_mae=132.475 test_rmse=175.382 tf=0.27 lr=1.52588e-08
Epoch 365/400 train_mse_scaled=0.069008 val_mae=115.992 val_rmse=154.928 test_mae=132.473 test_rmse=175.372 tf=0.27 lr=1.52588e-08
Epoch 366/400 train_mse_scaled=0.065955 val_mae=115.998 val_rmse=154.929 test_mae=132.472 test_rmse=175.366 tf=0.27 lr=1.52588e-08
Epoch 367/400 train_mse_scaled=0.067126 val_mae=116.004 val_rmse=154.927 test_mae=132.471 test_rmse=175.356 tf=0.26 lr=1.52588e-08
Epoch 368/400 train_mse_scaled=0.068061 val_mae=116.011 val_rmse=154.926 test_mae=132.469 test_rmse=175.346 tf=0.26 lr=1.52588e-08
Epoch 369/400 train_mse_scaled=0.069788 val_mae=116.022 val_rmse=154.930 test_mae=132.470 test_rmse=175.339 tf=0.26 lr=1.52588e-08
Epoch 370/400 train_mse_scaled=0.068921 val_mae=116.031 val_rmse=154.931 test_mae=132.472 test_rmse=175.332 tf=0.26 lr=1.52588e-08
Epoch 371/400 train_mse_scaled=0.067381 val_mae=116.032 val_rmse=154.929 test_mae=132.469 test_rmse=175.326 tf=0.26 lr=1.52588e-08
Epoch 372/400 train_mse_scaled=0.070858 val_mae=116.039 val_rmse=154.929 test_mae=132.469 test_rmse=175.318 tf=0.25 lr=1.52588e-08
Epoch 373/400 train_mse_scaled=0.068590 val_mae=116.046 val_rmse=154.929 test_mae=132.472 test_rmse=175.312 tf=0.25 lr=1.52588e-08
Epoch 374/400 train_mse_scaled=0.071684 val_mae=116.054 val_rmse=154.927 test_mae=132.471 test_rmse=175.301 tf=0.25 lr=1.52588e-08
Epoch 375/400 train_mse_scaled=0.068728 val_mae=116.064 val_rmse=154.930 test_mae=132.472 test_rmse=175.294 tf=0.25 lr=1.52588e-08
Epoch 376/400 train_mse_scaled=0.067419 val_mae=116.067 val_rmse=154.927 test_mae=132.469 test_rmse=175.285 tf=0.25 lr=1.52588e-08
Epoch 377/400 train_mse_scaled=0.072177 val_mae=116.074 val_rmse=154.925 test_mae=132.469 test_rmse=175.275 tf=0.24 lr=1.52588e-08
Epoch 378/400 train_mse_scaled=0.067653 val_mae=116.080 val_rmse=154.926 test_mae=132.469 test_rmse=175.270 tf=0.24 lr=1.52588e-08
Epoch 379/400 train_mse_scaled=0.070247 val_mae=116.090 val_rmse=154.929 test_mae=132.472 test_rmse=175.265 tf=0.24 lr=1.52588e-08
Epoch 380/400 train_mse_scaled=0.070842 val_mae=116.097 val_rmse=154.930 test_mae=132.471 test_rmse=175.258 tf=0.24 lr=1.52588e-08
Epoch 381/400 train_mse_scaled=0.071488 val_mae=116.104 val_rmse=154.930 test_mae=132.471 test_rmse=175.250 tf=0.24 lr=1.52588e-08
Epoch 382/400 train_mse_scaled=0.069416 val_mae=116.111 val_rmse=154.930 test_mae=132.471 test_rmse=175.242 tf=0.23 lr=1.52588e-08
Epoch 383/400 train_mse_scaled=0.072144 val_mae=116.119 val_rmse=154.929 test_mae=132.471 test_rmse=175.233 tf=0.23 lr=1.52588e-08
Epoch 384/400 train_mse_scaled=0.070525 val_mae=116.126 val_rmse=154.929 test_mae=132.472 test_rmse=175.225 tf=0.23 lr=1.52588e-08
Epoch 385/400 train_mse_scaled=0.069202 val_mae=116.128 val_rmse=154.926 test_mae=132.469 test_rmse=175.216 tf=0.23 lr=1.52588e-08
Epoch 386/400 train_mse_scaled=0.071758 val_mae=116.136 val_rmse=154.926 test_mae=132.467 test_rmse=175.206 tf=0.23 lr=1.52588e-08
Epoch 387/400 train_mse_scaled=0.071992 val_mae=116.143 val_rmse=154.926 test_mae=132.465 test_rmse=175.197 tf=0.22 lr=1.52588e-08
Epoch 388/400 train_mse_scaled=0.073353 val_mae=116.150 val_rmse=154.926 test_mae=132.465 test_rmse=175.190 tf=0.22 lr=1.52588e-08
Epoch 389/400 train_mse_scaled=0.073060 val_mae=116.158 val_rmse=154.927 test_mae=132.466 test_rmse=175.182 tf=0.22 lr=1.52588e-08
Epoch 390/400 train_mse_scaled=0.074882 val_mae=116.166 val_rmse=154.928 test_mae=132.465 test_rmse=175.174 tf=0.22 lr=1.52588e-08
Epoch 391/400 train_mse_scaled=0.072145 val_mae=116.171 val_rmse=154.927 test_mae=132.465 test_rmse=175.167 tf=0.22 lr=1.52588e-08
Epoch 392/400 train_mse_scaled=0.072725 val_mae=116.178 val_rmse=154.926 test_mae=132.464 test_rmse=175.157 tf=0.21 lr=1.52588e-08
Epoch 393/400 train_mse_scaled=0.070024 val_mae=116.182 val_rmse=154.926 test_mae=132.462 test_rmse=175.151 tf=0.21 lr=1.52588e-08
Epoch 394/400 train_mse_scaled=0.071063 val_mae=116.187 val_rmse=154.927 test_mae=132.461 test_rmse=175.145 tf=0.21 lr=1.52588e-08
Epoch 395/400 train_mse_scaled=0.073019 val_mae=116.193 val_rmse=154.925 test_mae=132.460 test_rmse=175.137 tf=0.21 lr=1.52588e-08
Epoch 396/400 train_mse_scaled=0.073138 val_mae=116.199 val_rmse=154.925 test_mae=132.458 test_rmse=175.127 tf=0.21 lr=1.52588e-08
Epoch 397/400 train_mse_scaled=0.070727 val_mae=116.202 val_rmse=154.923 test_mae=132.456 test_rmse=175.120 tf=0.20 lr=1.52588e-08
Epoch 398/400 train_mse_scaled=0.071441 val_mae=116.209 val_rmse=154.924 test_mae=132.455 test_rmse=175.113 tf=0.20 lr=1.52588e-08
Epoch 399/400 train_mse_scaled=0.072099 val_mae=116.211 val_rmse=154.923 test_mae=132.452 test_rmse=175.105 tf=0.20 lr=1.52588e-08
Epoch 400/400 train_mse_scaled=0.072491 val_mae=116.215 val_rmse=154.922 test_mae=132.449 test_rmse=175.098 tf=0.20 lr=1.52588e-08
Training complete. Best checkpoint at: v2/results/checkpoints/seq2seq/best.pth
